current_final_score,score_last_week,score_two_weeks_ago,score_change_7d,score_change_14d,assignments_submitted,assignments_total,submission_rate,days_since_last_grade,class_average,score_vs_class_avg,is_at_risk
42.11,44.27,65.8,-2.17,-23.7,3,6,0.5,14,64.67,-22.56,1
58.51,55.85,76.4,2.65,-17.89,5,6,0.8333,2,76.07,-17.57,1
67.87,69.19,74.54,-1.32,-6.67,14,14,1.0,6,58.03,9.84,0
33.29,40.79,49.41,-7.5,-16.12,3,9,0.3333,24,67.55,-34.26,1
61.14,58.88,43.61,2.27,17.53,3,4,0.75,1,60.99,0.16,0
59.6,69.52,55.51,-9.92,4.09,6,9,0.6667,0,58.21,1.4,0
72.9,62.93,77.88,9.97,-4.97,9,14,0.6429,4,56.49,16.41,0
47.85,37.32,32.39,10.54,15.46,11,14,0.7857,11,65.34,-17.48,1
76.09,82.68,73.45,-6.6,2.64,6,8,0.75,4,64.63,11.46,0
41.47,41.44,46.42,0.03,-4.95,6,10,0.6,10,71.61,-30.14,1
66.91,75.21,67.31,-8.3,-0.41,9,9,1.0,3,61.6,5.31,0
58.54,53.81,43.84,4.72,14.69,8,8,1.0,6,61.42,-2.88,0
81.64,70.84,87.13,10.8,-5.49,2,3,0.6667,6,71.05,10.59,0
38.92,49.57,61.56,-10.65,-22.64,4,8,0.5,20,75.13,-36.21,1
77.14,76.99,77.31,0.15,-0.16,7,12,0.5833,2,56.88,20.26,0
25.66,29.85,39.01,-4.18,-13.35,9,13,0.6923,8,72.04,-46.38,1
89.13,91.02,100.0,-1.9,-22.2,5,8,0.625,3,73.03,16.1,0
60.61,73.78,60.46,-13.17,0.15,3,3,1.0,3,74.95,-14.34,0
45.25,39.94,63.03,5.31,-17.78,4,4,1.0,8,74.59,-29.34,1
97.13,88.06,100.0,9.07,-13.13,9,10,0.9,5,69.88,27.25,0
71.56,69.14,52.38,2.42,19.18,7,12,0.5833,4,58.61,12.95,0
69.69,66.23,46.34,3.46,23.35,8,13,0.6154,2,60.75,8.94,0
52.2,66.46,45.19,-14.27,7.0,11,14,0.7857,1,59.47,-7.27,0
96.84,98.06,97.39,-1.22,-0.55,2,4,0.5,4,79.75,17.09,0
94.33,100.0,99.28,-15.15,-4.95,4,5,0.8,2,78.35,15.98,0
83.3,85.46,85.78,-2.16,-2.48,5,6,0.8333,5,65.48,17.82,0
20.23,35.18,11.5,-14.96,8.73,6,12,0.5,12,68.19,-47.96,1
68.78,69.76,75.12,-0.98,-6.34,10,14,0.7143,0,63.99,4.79,0
24.72,29.8,10.07,-5.08,14.65,5,7,0.7143,19,79.64,-54.92,1
87.37,89.11,100.0,-1.74,-20.22,7,13,0.5385,2,55.55,31.83,0
92.7,97.62,88.29,-4.93,4.41,3,5,0.6,6,72.5,20.19,0
50.37,52.94,68.84,-2.56,-18.46,4,8,0.5,0,57.22,-6.84,1
54.11,51.95,41.31,2.16,12.81,7,9,0.7778,2,78.36,-24.25,0
29.59,20.08,20.03,9.51,9.56,7,10,0.7,20,76.32,-46.72,1
34.03,33.52,41.92,0.5,-7.89,1,7,0.1429,22,73.48,-39.45,1
94.77,78.59,100.0,16.17,-9.5,8,12,0.6667,5,63.36,31.4,0
88.02,84.38,96.14,3.64,-8.12,11,13,0.8462,6,67.72,20.3,0
68.92,63.51,69.63,5.41,-0.71,3,6,0.5,6,72.35,-3.43,0
64.17,60.7,78.6,3.47,-14.43,6,8,0.75,4,67.26,-3.09,0
53.37,57.07,64.35,-3.7,-10.99,6,7,0.8571,1,68.23,-14.86,0
71.63,61.39,46.47,10.24,25.16,7,11,0.6364,4,78.57,-6.93,0
57.23,53.7,47.2,3.54,10.04,5,6,0.8333,3,56.33,0.9,0
55.98,56.57,64.0,-0.59,-8.02,8,12,0.6667,1,56.68,-0.69,0
74.06,78.95,76.77,-4.9,-2.71,6,7,0.8571,5,70.38,3.68,0
57.84,60.06,52.32,-2.22,5.52,12,14,0.8571,1,58.97,-1.13,0
83.98,84.57,84.79,-0.59,-0.81,7,8,0.875,5,76.22,7.76,0
44.71,42.37,49.53,2.34,-4.83,11,11,1.0,29,56.87,-12.17,1
70.24,73.77,70.96,-3.53,-0.72,8,10,0.8,0,67.37,2.87,0
41.3,44.37,34.88,-3.07,6.42,9,13,0.6923,24,57.72,-16.42,1
41.28,58.75,55.72,-17.47,-14.45,11,14,0.7857,27,70.85,-29.57,1
85.82,100.0,88.44,-19.17,-2.62,4,7,0.5714,6,58.26,27.57,1
54.36,52.27,68.01,2.09,-13.66,5,7,0.7143,1,76.37,-22.01,0
45.19,51.42,53.04,-6.22,-7.85,1,8,0.125,5,59.81,-14.62,1
52.95,53.06,44.28,-0.12,8.67,6,10,0.6,0,59.45,-6.5,0
75.83,71.25,64.76,4.58,11.06,11,12,0.9167,0,72.81,3.02,0
39.96,29.05,33.15,10.91,6.81,1,5,0.2,10,67.14,-27.19,1
72.73,77.32,85.43,-4.59,-12.7,4,4,1.0,3,78.75,-6.02,0
74.46,75.58,76.03,-1.12,-1.57,7,11,0.6364,4,76.95,-2.49,0
77.26,80.11,56.39,-2.86,20.86,9,10,0.9,1,57.8,19.45,0
87.18,84.76,87.88,2.42,-0.7,10,10,1.0,0,59.85,27.33,0
54.63,50.77,59.52,3.86,-4.89,12,12,1.0,3,63.78,-9.15,0
65.68,62.11,79.74,3.57,-14.06,8,14,0.5714,3,59.67,6.01,0
85.61,84.8,97.08,0.8,-11.47,8,14,0.5714,4,69.97,15.63,0
36.79,41.64,17.77,-4.86,19.02,7,8,0.875,12,69.23,-32.45,1
80.21,76.15,70.3,4.06,9.91,7,13,0.5385,0,56.15,24.06,0
62.66,64.57,71.8,-1.91,-9.15,11,14,0.7857,3,76.4,-13.75,0
64.45,79.6,68.8,-15.15,-4.35,8,8,1.0,0,55.29,9.16,0
85.52,83.57,82.38,1.95,3.14,10,14,0.7143,5,78.79,6.73,0
52.05,54.81,54.85,-2.77,-2.8,4,5,0.8,6,60.77,-8.73,0
88.78,85.7,100.0,3.08,-15.54,4,7,0.5714,0,56.95,31.83,0
70.6,74.22,73.94,-3.62,-3.35,10,13,0.7692,0,61.94,8.66,0
72.42,63.38,79.68,9.04,-7.26,6,8,0.75,0,59.18,13.24,0
94.04,91.93,100.0,2.11,-16.25,8,13,0.6154,1,61.65,32.39,0
53.51,62.15,55.55,-8.64,-2.04,11,12,0.9167,0,71.78,-18.27,0
93.59,100.0,100.0,-10.31,-9.34,1,3,0.3333,3,71.28,22.3,1
62.84,50.16,61.07,12.67,1.77,4,6,0.6667,6,57.87,4.97,0
60.45,63.29,71.26,-2.84,-10.81,7,7,1.0,6,59.59,0.86,0
36.51,45.45,40.51,-8.95,-4.0,8,9,0.8889,26,60.47,-23.97,1
39.1,31.37,58.32,7.73,-19.22,1,8,0.125,7,79.76,-40.66,1
72.63,80.59,86.06,-7.96,-13.43,6,10,0.6,6,79.8,-7.17,0
72.24,61.32,67.56,10.91,4.68,7,8,0.875,1,78.56,-6.33,0
30.23,27.85,34.97,2.39,-4.74,1,6,0.1667,25,67.85,-37.62,1
52.15,46.34,61.37,5.81,-9.22,4,5,0.8,1,66.42,-14.26,0
25.46,21.27,17.96,4.19,7.5,0,8,0.0,15,59.08,-33.62,1
93.93,98.14,82.94,-4.21,10.99,9,11,0.8182,2,61.42,32.51,0
95.21,90.61,93.89,4.59,1.31,3,4,0.75,3,77.35,17.86,0
79.52,75.75,75.96,3.76,3.55,5,8,0.625,4,78.28,1.24,0
70.55,77.33,46.62,-6.77,23.93,5,7,0.7143,6,62.39,8.16,0
21.25,15.58,32.2,5.67,-10.95,3,4,0.75,15,61.73,-40.48,1
52.64,52.08,45.88,0.56,6.76,3,3,1.0,2,63.11,-10.47,0
81.09,81.2,88.31,-0.1,-7.22,8,12,0.6667,1,64.52,16.58,0
51.41,50.41,55.6,1.0,-4.2,9,10,0.9,5,76.98,-25.57,0
67.85,60.56,48.84,7.29,19.01,7,9,0.7778,6,72.92,-5.07,0
97.57,90.19,93.6,7.38,3.97,6,6,1.0,3,77.12,20.45,0
65.52,65.67,67.43,-0.16,-1.92,2,3,0.6667,6,76.06,-10.54,0
70.63,74.02,68.8,-3.39,1.83,7,9,0.7778,4,66.3,4.33,0
43.87,48.17,38.23,-4.3,5.65,7,10,0.7,22,58.72,-14.84,1
58.96,59.85,41.87,-0.89,17.1,9,13,0.6923,4,72.72,-13.75,0
30.37,20.06,26.95,10.31,3.41,6,9,0.6667,29,60.93,-30.57,1
41.34,39.71,15.74,1.63,25.6,0,5,0.0,27,63.36,-22.02,1
67.12,68.88,77.49,-1.75,-10.36,8,10,0.8,5,67.62,-0.5,0
51.16,56.2,62.09,-5.04,-10.94,5,9,0.5556,3,63.25,-12.09,0
36.66,31.09,46.58,5.57,-9.93,2,7,0.2857,27,77.17,-40.51,1
87.04,84.11,79.11,2.92,7.93,11,14,0.7857,3,61.62,25.42,0
78.45,78.57,83.88,-0.12,-5.43,8,9,0.8889,4,68.81,9.64,0
47.8,45.36,49.06,2.44,-1.26,5,7,0.7143,12,57.12,-9.32,1
95.37,99.68,68.79,-4.31,26.58,8,9,0.8889,4,77.23,18.14,0
69.85,74.76,70.97,-4.91,-1.12,2,3,0.6667,2,60.5,9.35,0
84.36,79.41,77.71,4.95,6.65,10,13,0.7692,0,79.46,4.9,0
70.0,66.78,67.1,3.23,2.9,7,10,0.7,3,70.19,-0.18,0
52.71,59.71,40.64,-7.0,12.07,14,14,1.0,6,78.36,-25.65,0
34.69,36.19,27.88,-1.5,6.81,12,13,0.9231,25,57.78,-23.08,1
77.55,79.63,86.32,-2.08,-8.77,6,11,0.5455,4,67.14,10.4,0
65.07,73.66,65.43,-8.59,-0.36,4,4,1.0,3,56.04,9.03,0
79.89,81.9,86.85,-2.01,-6.96,5,5,1.0,1,55.79,24.1,0
56.6,48.35,58.36,8.25,-1.76,7,9,0.7778,5,75.62,-19.01,0
40.39,40.73,37.45,-0.34,2.94,0,6,0.0,11,79.87,-39.48,1
84.74,100.0,86.77,-16.89,-2.03,3,3,1.0,4,58.72,26.02,0
22.21,23.86,28.99,-1.66,-6.78,3,8,0.375,9,62.62,-40.41,1
33.08,38.68,21.12,-5.61,11.96,2,4,0.5,20,66.14,-33.07,1
64.65,62.46,57.75,2.19,6.9,8,8,1.0,4,73.54,-8.88,0
43.67,41.64,42.64,2.02,1.02,4,6,0.6667,8,69.75,-26.08,1
22.33,11.54,28.69,10.79,-6.36,5,8,0.625,14,61.91,-39.58,1
81.69,76.93,85.27,4.76,-3.58,6,8,0.75,6,60.21,21.48,0
55.42,46.72,66.64,8.7,-11.22,1,3,0.3333,6,69.37,-13.95,0
86.9,82.31,75.34,4.59,11.56,4,5,0.8,3,57.79,29.11,0
81.63,88.37,86.93,-6.74,-5.3,10,11,0.9091,3,59.86,21.77,0
60.3,47.9,57.91,12.4,2.39,3,4,0.75,0,59.17,1.12,0
27.98,26.49,39.01,1.49,-11.03,11,11,1.0,25,65.0,-37.01,1
43.81,49.73,47.6,-5.92,-3.79,4,14,0.2857,20,69.75,-25.94,1
65.32,63.46,70.96,1.86,-5.64,3,6,0.5,3,58.69,6.63,0
78.45,78.67,78.56,-0.22,-0.11,5,8,0.625,0,75.39,3.06,0
66.07,62.59,66.74,3.47,-0.67,5,9,0.5556,2,66.59,-0.52,0
54.75,57.39,62.83,-2.64,-8.08,8,11,0.7273,4,69.0,-14.25,0
70.4,71.08,83.47,-0.68,-13.07,10,13,0.7692,1,57.24,13.16,0
57.46,46.63,69.42,10.83,-11.96,6,8,0.75,2,56.52,0.93,0
83.2,78.3,91.89,4.89,-8.7,8,12,0.6667,3,61.6,21.59,0
36.64,35.66,25.32,0.99,11.32,4,5,0.8,26,60.56,-23.92,1
39.37,41.61,48.08,-2.24,-8.71,4,10,0.4,28,71.49,-32.12,1
53.52,50.84,59.92,2.68,-6.4,7,10,0.7,5,68.29,-14.78,0
61.65,61.22,70.19,0.43,-8.54,8,12,0.6667,4,66.98,-5.33,0
67.44,68.05,56.05,-0.61,11.39,9,10,0.9,3,74.11,-6.66,0
81.21,85.84,69.94,-4.63,11.27,6,8,0.75,4,61.4,19.81,0
27.0,23.83,23.76,3.17,3.23,1,14,0.0714,8,62.84,-35.85,1
67.69,57.87,64.4,9.82,3.29,3,3,1.0,0,79.0,-11.31,0
59.99,54.95,82.07,5.04,-22.08,6,10,0.6,2,78.27,-18.28,1
21.06,15.3,27.5,5.76,-6.44,2,8,0.25,5,61.69,-40.63,1
87.07,93.05,83.48,-5.98,3.58,10,11,0.9091,0,55.3,31.76,0
67.23,69.1,74.17,-1.87,-6.94,5,7,0.7143,2,63.0,4.23,0
90.31,82.3,80.93,8.01,9.39,10,12,0.8333,3,60.18,30.14,0
89.89,79.4,80.31,10.49,9.58,6,7,0.8571,3,67.92,21.96,0
43.07,44.38,42.77,-1.31,0.29,4,6,0.6667,23,73.41,-30.34,1
57.93,63.95,59.03,-6.02,-1.1,3,5,0.6,6,63.83,-5.9,0
50.46,48.5,36.85,1.96,13.61,3,3,1.0,2,69.1,-18.64,0
64.75,68.96,66.9,-4.22,-2.15,4,6,0.6667,3,57.09,7.66,0
71.32,67.31,78.62,4.0,-7.31,12,12,1.0,4,69.93,1.38,0
60.58,51.47,76.88,9.1,-16.31,10,12,0.8333,3,73.16,-12.59,1
88.16,87.28,100.0,0.87,-12.4,5,7,0.7143,6,55.24,32.91,0
79.12,70.17,81.66,8.95,-2.54,4,8,0.5,5,71.84,7.28,0
65.55,65.47,56.13,0.08,9.42,7,7,1.0,4,55.8,9.75,0
40.99,37.11,33.35,3.89,7.64,3,7,0.4286,7,60.63,-19.64,1
72.5,79.03,72.52,-6.53,-0.02,11,14,0.7857,3,79.12,-6.62,0
65.15,69.39,69.33,-4.25,-4.18,7,11,0.6364,2,70.02,-4.87,0
86.62,78.44,100.0,8.18,-14.43,3,6,0.5,3,64.92,21.7,0
92.33,90.86,75.98,1.47,16.36,2,4,0.5,1,62.5,29.83,0
23.97,31.22,15.51,-7.26,8.46,6,8,0.75,9,79.74,-55.77,1
24.55,22.22,32.47,2.33,-7.92,4,5,0.8,8,73.6,-49.06,1
60.31,58.71,60.83,1.6,-0.53,10,11,0.9091,3,68.64,-8.34,0
93.24,84.59,100.0,8.65,-8.27,7,8,0.875,4,63.57,29.66,0
31.61,28.03,32.13,3.58,-0.51,11,11,1.0,15,71.44,-39.83,1
77.64,73.61,79.12,4.03,-1.48,8,9,0.8889,2,77.36,0.28,0
85.09,70.58,85.41,14.51,-0.31,2,4,0.5,4,66.58,18.51,0
91.06,90.93,79.22,0.13,11.84,6,8,0.75,0,79.85,11.21,0
40.66,37.94,38.76,2.72,1.89,3,5,0.6,25,67.66,-27.01,1
90.14,97.35,100.0,-7.22,-16.84,4,4,1.0,2,58.75,31.39,0
56.57,61.1,51.58,-4.53,4.99,4,7,0.5714,0,69.68,-13.11,0
84.38,78.7,80.13,5.68,4.24,3,3,1.0,3,75.73,8.65,0
58.94,53.31,46.74,5.63,12.2,10,14,0.7143,4,58.94,0.0,0
32.81,28.81,24.58,4.0,8.22,7,14,0.5,29,60.4,-27.59,1
63.39,65.91,72.23,-2.51,-8.84,3,4,0.75,5,71.07,-7.67,0
80.37,82.51,76.75,-2.14,3.62,3,3,1.0,2,73.74,6.63,0
63.29,64.75,79.91,-1.46,-16.62,7,7,1.0,3,77.82,-14.54,1
60.56,51.02,46.7,9.54,13.85,13,13,1.0,0,78.99,-18.43,0
55.31,52.82,53.04,2.49,2.27,11,11,1.0,6,65.98,-10.67,0
64.88,59.81,56.44,5.07,8.44,8,12,0.6667,0,56.65,8.23,0
85.99,93.57,92.03,-7.58,-6.04,3,3,1.0,5,72.77,13.22,0
58.5,46.55,69.47,11.95,-10.97,3,6,0.5,4,69.97,-11.47,0
59.2,60.0,53.15,-0.81,6.05,2,4,0.5,2,70.14,-10.94,0
77.49,74.66,83.22,2.83,-5.73,4,7,0.5714,1,62.6,14.89,0
63.39,66.18,60.17,-2.79,3.22,7,9,0.7778,6,74.95,-11.55,0
45.26,49.9,43.02,-4.64,2.24,2,5,0.4,25,73.11,-27.85,1
36.37,32.01,56.97,4.36,-20.6,3,5,0.6,19,67.89,-31.52,1
69.1,71.5,60.51,-2.41,8.58,8,13,0.6154,0,63.99,5.1,0
65.74,66.48,65.19,-0.74,0.55,13,13,1.0,3,75.42,-9.68,0
72.12,68.85,63.25,3.27,8.87,11,13,0.8462,4,56.94,15.19,0
75.7,76.47,77.55,-0.77,-1.84,11,11,1.0,3,70.57,5.13,0
84.84,82.76,86.11,2.08,-1.27,8,8,1.0,0,66.73,18.11,0
94.49,99.61,83.58,-5.11,10.91,8,11,0.7273,6,55.1,39.39,0
58.09,68.85,53.42,-10.76,4.68,6,6,1.0,6,76.44,-18.34,0
87.05,77.84,81.22,9.21,5.83,2,3,0.6667,5,61.69,25.37,0
58.9,62.37,69.74,-3.47,-10.84,8,8,1.0,3,77.92,-19.02,0
49.05,42.49,50.5,6.55,-1.46,6,6,1.0,22,66.82,-17.78,1
23.49,20.43,20.28,3.06,3.22,7,13,0.5385,5,60.88,-37.39,1
33.62,38.83,32.72,-5.2,0.91,1,6,0.1667,29,57.01,-23.38,1
28.93,23.75,42.23,5.18,-13.3,13,13,1.0,19,59.72,-30.78,1
80.17,84.87,66.26,-4.7,13.92,3,5,0.6,1,70.51,9.67,0
62.11,62.19,69.93,-0.08,-7.82,9,11,0.8182,2,59.03,3.08,0
94.43,100.0,91.04,-18.63,3.39,4,6,0.6667,6,70.45,23.98,0
89.78,87.82,81.13,1.96,8.65,6,6,1.0,4,72.7,17.09,0
65.94,73.09,57.6,-7.15,8.35,6,9,0.6667,6,61.13,4.82,0
53.19,56.23,64.39,-3.05,-11.21,2,3,0.6667,4,74.4,-21.21,0
97.15,100.0,100.0,-13.02,-9.15,12,13,0.9231,4,72.94,24.21,0
95.5,98.56,95.08,-3.07,0.42,3,4,0.75,0,73.64,21.85,0
28.24,30.58,28.75,-2.34,-0.51,0,4,0.0,10,57.25,-29.01,1
93.66,96.67,96.1,-3.01,-2.44,9,9,1.0,1,60.27,33.39,0
58.49,61.07,61.14,-2.58,-2.65,5,8,0.625,5,62.65,-4.16,0
73.9,85.03,69.98,-11.12,3.92,5,6,0.8333,3,65.79,8.11,0
89.43,90.05,68.8,-0.62,20.63,4,4,1.0,4,67.01,22.41,0
35.36,32.19,29.32,3.17,6.04,5,12,0.4167,17,65.77,-30.41,1
57.63,52.33,46.61,5.29,11.02,4,5,0.8,2,63.86,-6.24,0
73.76,73.84,72.1,-0.09,1.66,14,14,1.0,2,73.57,0.19,0
59.32,50.56,53.9,8.77,5.42,4,4,1.0,2,70.42,-11.1,0
94.25,83.04,94.29,11.21,-0.04,7,13,0.5385,6,77.49,16.76,0
90.65,91.33,100.0,-0.68,-10.02,2,3,0.6667,3,78.11,12.54,0
42.39,48.48,38.08,-6.09,4.31,1,4,0.25,10,58.24,-15.85,1
83.18,80.55,85.81,2.63,-2.63,6,9,0.6667,1,77.04,6.14,0
91.1,85.03,83.43,6.08,7.67,8,8,1.0,4,55.61,35.5,0
68.58,67.17,74.7,1.4,-6.13,3,5,0.6,6,61.41,7.16,0
74.0,81.29,64.59,-7.29,9.41,10,13,0.7692,6,63.03,10.97,0
34.32,41.24,27.67,-6.93,6.65,6,9,0.6667,27,64.74,-30.42,1
51.44,44.32,50.52,7.12,0.92,9,9,1.0,6,61.48,-10.04,0
88.54,96.12,93.39,-7.58,-4.85,3,5,0.6,0,76.47,12.07,0
50.26,56.9,62.31,-6.64,-12.05,7,9,0.7778,4,59.36,-9.1,0
80.91,79.96,87.28,0.95,-6.37,8,13,0.6154,2,57.61,23.3,0
78.1,79.25,72.73,-1.14,5.37,10,14,0.7143,4,67.71,10.4,0
62.63,60.02,61.04,2.61,1.59,10,13,0.7692,5,71.15,-8.52,0
52.39,56.92,39.04,-4.53,13.35,1,3,0.3333,1,74.34,-21.95,0
62.3,60.13,51.05,2.17,11.25,2,3,0.6667,3,65.2,-2.91,0
65.24,64.08,65.31,1.16,-0.06,9,9,1.0,0,61.33,3.91,0
22.11,20.5,29.06,1.61,-6.95,7,7,1.0,12,56.21,-34.1,1
22.33,24.51,35.0,-2.18,-12.67,1,5,0.2,12,63.5,-41.17,1
70.6,67.33,68.8,3.27,1.8,8,14,0.5714,4,73.03,-2.43,0
57.93,58.04,55.47,-0.11,2.45,11,12,0.9167,4,68.23,-10.3,0
90.62,94.44,95.72,-3.82,-5.1,9,13,0.6923,0,58.45,32.17,0
40.2,35.11,52.56,5.09,-12.36,2,14,0.1429,19,63.24,-23.04,1
87.02,82.46,88.22,4.55,-1.21,5,6,0.8333,5,62.18,24.84,0
51.39,51.17,50.01,0.21,1.38,13,13,1.0,4,65.22,-13.83,0
76.25,69.48,84.71,6.76,-8.46,11,12,0.9167,5,56.13,20.12,0
47.61,44.42,37.97,3.19,9.64,1,4,0.25,9,77.42,-29.82,1
33.57,44.71,36.86,-11.14,-3.29,4,5,0.8,22,70.66,-37.09,1
79.66,76.05,61.04,3.61,18.62,4,4,1.0,0,67.32,12.34,0
76.37,67.08,68.66,9.29,7.71,7,12,0.5833,6,78.96,-2.59,0
64.23,66.18,66.88,-1.95,-2.64,4,4,1.0,0,66.38,-2.15,0
55.87,52.32,49.57,3.56,6.3,6,6,1.0,2,70.97,-15.1,0
52.34,48.37,42.61,3.97,9.72,8,9,0.8889,5,59.61,-7.27,0
75.07,74.58,76.75,0.49,-1.68,8,10,0.8,2,61.79,13.27,0
97.94,96.1,84.98,1.84,12.96,4,8,0.5,2,72.82,25.12,0
75.98,70.49,87.37,5.49,-11.39,6,9,0.6667,6,58.45,17.54,0
72.17,62.78,68.04,9.39,4.13,7,7,1.0,5,56.09,16.08,0
86.59,83.04,87.61,3.54,-1.02,8,8,1.0,6,61.24,25.35,0
56.22,58.27,47.29,-2.05,8.93,7,11,0.6364,4,60.15,-3.94,0
86.15,86.08,98.78,0.07,-12.63,6,6,1.0,1,69.95,16.2,0
84.26,86.08,74.69,-1.81,9.58,5,7,0.7143,2,74.83,9.43,0
42.7,41.86,38.83,0.83,3.87,4,14,0.2857,25,63.16,-20.46,1
84.51,87.72,67.55,-3.21,16.97,10,11,0.9091,6,56.06,28.45,0
82.84,71.54,77.34,11.3,5.5,9,10,0.9,0,77.05,5.79,0
46.31,39.13,39.36,7.18,6.95,8,13,0.6154,26,56.1,-9.79,1
33.88,29.05,34.84,4.83,-0.96,0,7,0.0,20,63.16,-29.29,1
92.33,94.55,96.26,-2.22,-3.92,9,10,0.9,0,74.25,18.08,0
61.39,59.13,55.32,2.26,6.06,11,11,1.0,1,59.23,2.16,0
84.81,83.47,91.75,1.34,-6.94,8,13,0.6154,0,75.99,8.83,0
84.6,82.42,67.91,2.19,16.69,8,9,0.8889,1,78.38,6.23,0
20.5,10.48,24.98,10.01,-4.49,10,11,0.9091,18,64.54,-44.04,1
50.27,50.32,48.65,-0.05,1.62,12,12,1.0,3,64.66,-14.39,0
42.33,38.2,46.42,4.13,-4.09,0,11,0.0,12,61.89,-19.56,1
85.34,85.2,100.0,0.15,-16.3,8,8,1.0,0,70.97,14.37,0
73.24,70.76,63.34,2.48,9.9,10,10,1.0,6,59.07,14.17,0
63.72,61.12,77.38,2.6,-13.66,5,6,0.8333,4,59.56,4.16,0
61.03,58.33,63.28,2.7,-2.24,5,7,0.7143,4,57.2,3.83,0
49.82,44.3,39.15,5.52,10.68,3,4,0.75,5,55.37,-5.55,1
89.04,92.19,93.24,-3.15,-4.2,10,13,0.7692,0,73.05,15.98,0
75.67,73.18,61.45,2.49,14.22,1,3,0.3333,5,69.73,5.94,0
51.56,45.07,50.22,6.49,1.34,13,14,0.9286,0,72.57,-21.01,0
65.35,64.97,64.54,0.39,0.82,6,10,0.6,3,55.71,9.65,0
42.73,34.66,62.51,8.08,-19.77,9,12,0.75,17,61.07,-18.34,1
72.98,72.1,74.23,0.88,-1.25,8,13,0.6154,1,63.55,9.43,0
52.57,66.36,50.87,-13.8,1.7,4,6,0.6667,1,62.11,-9.54,0
58.87,55.76,56.65,3.11,2.22,4,4,1.0,4,58.43,0.44,0
91.07,87.79,86.41,3.29,4.66,6,9,0.6667,3,71.74,19.33,0
54.12,57.84,73.28,-3.73,-19.16,10,13,0.7692,1,64.09,-9.98,1
58.19,62.01,70.04,-3.82,-11.84,8,14,0.5714,5,71.17,-12.98,0
59.05,55.12,65.05,3.93,-6.0,9,13,0.6923,3,61.65,-2.6,0
79.92,92.32,91.45,-12.41,-11.53,6,7,0.8571,3,69.34,10.57,0
91.57,91.01,93.4,0.56,-1.82,7,10,0.7,1,72.91,18.67,0
90.92,87.27,94.36,3.65,-3.44,4,5,0.8,4,65.13,25.79,0
54.14,56.49,63.03,-2.35,-8.89,10,11,0.9091,4,75.02,-20.88,0
96.3,100.0,86.46,-4.21,9.84,8,11,0.7273,4,71.14,25.16,0
61.15,60.87,74.44,0.28,-13.29,13,13,1.0,1,79.54,-18.39,0
65.11,73.79,70.53,-8.68,-5.42,12,12,1.0,1,65.47,-0.36,0
57.95,46.04,67.77,11.91,-9.82,5,8,0.625,0,66.81,-8.86,0
84.1,88.5,87.68,-4.4,-3.57,4,8,0.5,3,61.39,22.72,0
20.21,12.09,4.74,8.12,15.47,0,3,0.0,8,71.64,-51.42,1
82.9,93.66,94.11,-10.77,-11.21,6,6,1.0,3,70.18,12.72,0
94.41,85.83,91.85,8.58,2.55,4,6,0.6667,1,76.86,17.54,0
37.93,28.02,39.13,9.91,-1.2,4,5,0.8,23,57.75,-19.82,1
76.95,80.12,78.43,-3.17,-1.48,6,9,0.6667,1,77.14,-0.19,0
78.65,74.22,79.6,4.44,-0.95,10,14,0.7143,5,56.73,21.92,0
66.22,71.23,69.47,-5.0,-3.25,11,12,0.9167,0,61.53,4.69,0
37.08,39.05,33.05,-1.97,4.03,0,6,0.0,22,66.37,-29.29,1
59.27,63.88,58.14,-4.61,1.13,9,11,0.8182,1,72.97,-13.71,0
86.05,91.27,85.73,-5.22,0.32,13,13,1.0,3,62.98,23.07,0
85.47,82.86,88.2,2.61,-2.73,7,7,1.0,2,63.0,22.47,0
97.9,87.97,100.0,9.93,-5.05,9,13,0.6923,6,56.46,41.44,0
83.61,85.11,75.26,-1.49,8.35,5,6,0.8333,2,57.58,26.03,0
77.33,78.04,74.72,-0.7,2.61,6,10,0.6,4,70.15,7.19,0
88.26,84.54,81.55,3.71,6.7,8,10,0.8,2,59.65,28.6,0
58.83,51.64,47.62,7.19,11.21,14,14,1.0,5,57.5,1.33,0
74.37,64.72,91.23,9.66,-16.85,12,12,1.0,1,65.14,9.23,0
28.55,28.09,18.8,0.46,9.75,6,9,0.6667,23,69.32,-40.77,1
69.59,71.4,56.32,-1.81,13.27,12,13,0.9231,6,64.82,4.77,0
79.39,87.5,86.79,-8.11,-7.4,5,5,1.0,1,76.74,2.66,0
96.7,88.34,100.0,8.36,-16.45,11,11,1.0,0,58.12,38.58,0
49.83,47.5,41.62,2.33,8.21,4,8,0.5,10,62.25,-12.43,1
50.16,50.78,52.64,-0.62,-2.49,3,6,0.5,5,76.12,-25.96,0
79.59,98.27,77.44,-18.68,2.15,9,13,0.6923,6,70.71,8.88,0
95.34,96.24,90.01,-0.91,5.33,9,11,0.8182,2,72.18,23.16,0
78.83,80.94,59.35,-2.11,19.47,10,12,0.8333,5,79.45,-0.62,0
68.8,73.61,69.48,-4.81,-0.68,5,7,0.7143,3,58.04,10.77,0
50.16,55.47,52.36,-5.3,-2.2,9,9,1.0,6,67.49,-17.33,0
72.37,79.07,60.19,-6.7,12.18,4,5,0.8,6,63.22,9.14,0
58.28,59.63,74.26,-1.35,-15.98,7,9,0.7778,6,66.69,-8.41,1
